rec_id	datetime	press4	press1	temp1	relhum1	temp_ext	relhum_ext	volt	counts1	nsecs1	N1T_C	N1RH	moder_cph_filt
3826	2019-07-06T12:41:00Z	944.25	944.6	30.6	34.2	28.2	36.9	13.5	430	1200	34.3	0.0	1290.0
3827	2019-07-06T13:01:00Z	944.4	944.5	30.0	34.7	27.7	35.2	13.5	463	1200	34.0	0.0	1389.0
3828	2019-07-06T13:21:00Z	944.18	944.4	29.9	35.1	28.8	33.7	13.5	450	1200	33.7	0.0	1350.0
3829	2019-07-06T13:41:00Z	943.95	944.2	30.2	35.0	28.0	35.5	13.5	424	1200	33.6	0.0	1272.0
3830	2019-07-06T14:01:00Z	943.71	944.0	30.0	35.3	29.0	36.2	13.5	422	1200	33.5	0.0	1266.0
3831	2019-07-06T14:21:00Z	943.55	943.9	30.3	35.3	29.0	36.8	13.5	442	1200	33.5	0.0	1326.0
3832	2019-07-06T14:41:00Z	943.34	943.7	30.4	35.3	28.7	35.3	13.5	472	1200	33.6	0.0	1416.0
3833	2019-07-06T15:01:00Z	943.26	943.6	30.1	35.4	27.4	34.0	13.5	415	1200	33.5	0.0	1245.0
3834	2019-07-06T15:21:00Z	943.49	943.7	29.7	35.7	27.4	37.7	13.5	429	1200	33.2	0.0	1287.0
3835	2019-07-06T15:41:00Z	943.49	943.7	29.4	35.9	27.3	35.2	13.6	477	1200	32.9	0.0	1431.0
3836	2019-07-06T16:01:00Z	944.17	944.3	28.8	36.2	24.6	47.5	13.6	426	1200	32.6	0.0	1278.0
3837	2019-07-06T16:21:00Z	944.04	944.1	27.5	37.3	23.0	51.9	13.6	435	1200	31.7	0.0	1305.0
3838	2019-07-06T16:41:00Z	943.72	943.7	26.5	38.2	22.5	54.9	13.6	473	1200	30.7	0.0	1419.0
3839	2019-07-06T17:01:00Z	943.73	943.9	25.8	39.0	22.3	54.7	13.7	442	1200	29.7	0.0	1326.0
3840	2019-07-06T17:21:00Z	943.3	943.3	25.3	39.3	22.6	49.4	13.7	443	1200	29.0	0.0	1329.0
3841	2019-07-06T17:41:00Z	943.45	943.4	25.1	39.4	24.5	45.6	13.7	443	1200	28.6	0.0	1329.0
3842	2019-07-06T18:01:00Z	943.2	943.4	25.4	39.2	24.2	45.1	13.7	436	1200	28.4	0.0	1308.0
3843	2019-07-06T18:21:00Z	943.16	943.3	25.3	38.9	22.1	52.6	13.7	435	1200	28.4	0.0	1305.0
3844	2019-07-06T18:41:00Z	943.38	943.3	24.7	39.0	21.4	58.8	13.7	413	1199	28.1	0.0	1240.0
3845	2019-07-06T19:01:00Z	943.57	943.6	24.2	39.1	21.0	58.4	13.5	435	1200	27.7	0.0	1305.0
3846	2019-07-06T19:21:00Z	943.51	943.5	23.8	39.4	21.2	58.1	13.4	435	1200	27.3	0.0	1305.0
3847	2019-07-06T19:41:00Z	943.78	943.7	23.3	39.4	20.0	62.2	13.3	453	1200	26.9	0.0	1359.0
3848	2019-07-06T20:01:00Z	943.92	943.8	22.5	39.4	18.0	72.3	13.3	430	1200	26.5	0.0	1290.0
3849	2019-07-06T20:21:00Z	943.96	943.9	21.6	39.9	16.9	77.1	13.3	464	1200	25.6	0.0	1392.0
3850	2019-07-06T20:41:00Z	943.95	943.9	20.7	40.3	17.2	73.2	13.2	394	1200	24.7	0.0	1182.0
3851	2019-07-06T21:01:00Z	943.72	943.8	20.5	40.4	19.2	61.4	13.2	432	1200	24.1	0.0	1296.0
3852	2019-07-06T21:21:00Z	943.5	943.5	20.8	40.3	20.7	53.1	13.2	452	1200	23.9	0.0	1356.0
3853	2019-07-06T21:41:00Z	943.64	943.5	21.2	40.1	20.9	53.1	13.2	414	1200	24.3	0.0	1242.0
3854	2019-07-06T22:01:00Z	943.91	943.9	21.7	39.9	21.1	53.2	13.2	451	1200	24.7	0.0	1353.0
3855	2019-07-06T22:21:00Z	944.28	944.2	22.2	39.7	21.5	51.6	13.2	457	1200	25.2	0.0	1371.0
3856	2019-07-06T22:41:00Z	944.21	944.1	22.5	39.6	21.8	51.2	13.2	442	1200	25.6	0.0	1326.0
3857	2019-07-06T23:01:00Z	943.95	943.9	22.8	39.7	21.5	52.5	13.2	430	1200	26.0	0.0	1290.0
3858	2019-07-06T23:21:00Z	943.84	943.7	22.8	39.6	21.2	54.2	13.2	416	1200	26.2	0.0	1248.0
3859	2019-07-06T23:41:00Z	944.02	943.9	22.3	39.9	19.4	64.4	13.1	435	1200	26.2	0.0	1305.0
3860	2019-07-07T00:01:00Z	943.9	943.9	21.6	40.4	19.5	64.3	13.1	430	1200	25.9	0.0	1290.0
3861	2019-07-07T00:21:00Z	943.82	943.7	21.3	40.6	19.3	67.1	13.1	434	1200	25.6	0.0	1302.0
3862	2019-07-07T00:41:00Z	943.55	943.4	21.1	40.6	19.0	66.9	13.1	472	1200	25.3	0.0	1416.0
3863	2019-07-07T01:01:00Z	943.55	943.6	20.8	40.4	16.8	81.0	13.1	426	1200	24.9	0.0	1278.0
3864	2019-07-07T01:21:00Z	943.69	943.7	20.3	40.6	17.7	76.9	13.1	451	1200	24.4	0.0	1353.0
3865	2019-07-07T01:41:00Z	943.61	943.6	19.9	40.9	16.9	87.4	13.1	458	1200	24.1	0.0	1374.0
3866	2019-07-07T02:01:00Z	943.21	943.2	19.3	41.4	15.8	94.7	13.1	448	1200	23.6	0.0	1344.0
3867	2019-07-07T02:21:00Z	943.0	943.1	18.8	41.8	15.9	95.7	13.1	440	1200	23.0	0.0	1320.0
3868	2019-07-07T02:41:00Z	942.96	943.0	18.5	42.3	15.4	96.0	13.1	443	1200	22.5	0.0	1329.0
3869	2019-07-07T03:01:00Z	942.99	942.9	18.1	42.4	15.3	96.5	13.1	430	1200	22.0	0.0	1290.0
3870	2019-07-07T03:21:00Z	942.73	942.7	17.9	42.4	15.5	96.7	13.1	455	1200	21.7	0.0	1365.0
3871	2019-07-07T03:41:00Z	942.6	942.6	17.8	42.2	15.4	97.2	13.1	454	1200	21.4	0.0	1362.0
3872	2019-07-07T04:01:00Z	942.57	942.5	17.9	42.7	16.1	94.9	13.1	449	1200	21.3	0.0	1347.0
3873	2019-07-07T04:21:00Z	942.52	942.5	18.0	42.4	16.0	95.8	13.1	435	1200	21.4	0.0	1305.0
3874	2019-07-07T04:41:00Z	942.69	942.7	17.9	42.0	15.7	96.9	13.1	434	1200	21.4	0.0	1302.0
3875	2019-07-07T05:01:00Z	942.88	942.8	17.9	41.7	16.0	97.1	13.1	443	1200	21.4	0.0	1329.0
3876	2019-07-07T05:21:00Z	943.83	943.7	18.1	42.4	16.4	92.7	13.1	439	1200	21.5	0.0	1317.0
3877	2019-07-07T05:41:00Z	944.47	944.3	17.9	43.9	14.5	97.4	13.1	456	1200	21.6	0.0	1368.0
3878	2019-07-07T06:01:00Z	944.76	944.7	17.5	44.1	14.4	98.1	13.1	428	1200	21.4	0.0	1284.0
3879	2019-07-07T06:21:00Z	944.62	944.4	17.2	44.7	14.3	98.9	13.3	423	1200	21.1	0.0	1269.0
3880	2019-07-07T06:41:00Z	944.61	944.4	17.1	44.5	14.6	98.7	13.6	443	1200	20.9	0.0	1329.0
3881	2019-07-07T07:01:00Z	944.44	944.3	17.1	44.0	15.0	98.3	14.0	425	1200	20.8	0.0	1275.0
3882	2019-07-07T07:21:00Z	944.08	944.0	17.4	43.5	16.0	97.4	14.3	416	1200	20.9	0.0	1248.0
3883	2019-07-07T07:41:00Z	944.44	944.3	17.7	43.7	16.0	97.2	14.3	449	1199	21.2	0.0	1348.1
3884	2019-07-07T08:01:00Z	944.7	944.6	17.9	43.4	16.2	97.4	14.2	432	1200	21.5	0.0	1296.0
3885	2019-07-07T08:21:00Z	944.94	944.8	18.0	42.7	16.2	98.9	14.1	425	1200	21.7	0.0	1275.0
3886	2019-07-07T08:41:00Z	945.21	945.1	18.1	42.4	16.2	99.4	14.0	392	1200	21.8	0.0	1176.0
3887	2019-07-07T09:01:00Z	945.35	945.3	18.1	42.3	16.4	99.1	14.1	403	1200	21.8	0.0	1209.0
3888	2019-07-07T09:21:00Z	945.07	944.9	18.4	42.4	17.7	96.9	14.3	410	1200	22.0	0.0	1230.0
3889	2019-07-07T09:41:00Z	944.5	944.5	19.3	42.2	18.8	91.6	14.3	432	1200	22.4	0.0	1296.0
3890	2019-07-07T10:01:00Z	944.52	944.5	20.7	41.2	21.3	84.4	14.2	419	1200	23.2	0.0	1257.0
3891	2019-07-07T10:21:00Z	944.46	944.4	21.7	40.3	21.8	83.5	13.8	453	1200	24.2	0.0	1359.0
3892	2019-07-07T10:41:00Z	944.36	944.3	22.7	39.5	21.7	77.0	13.7	441	1200	25.2	0.0	1323.0
3893	2019-07-07T11:01:00Z	944.43	944.3	23.0	39.1	21.9	64.7	13.7	469	1200	25.8	0.0	1407.0
3894	2019-07-07T11:21:00Z	943.84	943.9	23.5	38.8	23.7	55.5	13.7	444	1200	26.3	0.0	1332.0
3895	2019-07-07T11:41:00Z	943.86	943.9	23.9	38.6	22.8	52.9	13.7	456	1200	26.8	0.0	1368.0
3896	2019-07-07T12:01:00Z	943.92	944.0	24.0	38.6	22.1	54.8	13.7	407	1199	27.1	0.0	1222.0
3897	2019-07-07T12:21:00Z	944.03	944.1	24.1	38.7	22.7	57.5	13.7	424	1200	27.3	0.0	1272.0
3898	2019-07-07T12:41:00Z	943.9	943.9	24.1	38.7	21.7	62.0	13.7	394	1200	27.5	0.0	1182.0
3899	2019-07-07T13:01:00Z	943.86	943.8	23.3	39.7	21.4	69.5	13.7	453	1200	27.4	0.0	1359.0
3900	2019-07-07T13:21:00Z	944.36	944.2	22.8	40.2	17.2	92.2	13.8	465	1200	27.1	0.0	1395.0
3901	2019-07-07T13:41:00Z	944.04	944.0	20.9	41.1	14.9	96.2	13.6	408	1200	26.3	0.0	1224.0
3902	2019-07-07T14:01:00Z	944.7	944.8	19.2	42.5	14.6	96.0	13.5	397	1200	24.7	0.0	1191.0
3903	2019-07-07T14:21:00Z	944.98	944.7	18.3	43.5	14.1	96.6	13.5	442	1200	23.4	0.0	1326.0
3904	2019-07-07T14:41:00Z	944.8	944.7	17.7	44.0	14.5	96.6	13.8	398	1200	22.4	0.0	1194.0
3905	2019-07-07T15:01:00Z	944.98	944.8	17.6	44.6	15.3	94.7	13.9	444	1200	21.8	0.0	1332.0
3906	2019-07-07T15:21:00Z	945.15	945.1	17.7	45.1	15.7	93.1	13.9	433	1200	21.5	0.0	1299.0
3907	2019-07-07T15:41:00Z	945.08	945.0	17.9	45.3	15.8	91.6	13.9	426	1200	21.5	0.0	1278.0
3908	2019-07-07T16:01:00Z	945.09	944.9	18.2	45.6	15.8	91.7	13.9	406	1200	21.5	0.0	1218.0
3909	2019-07-07T16:21:00Z	945.08	945.0	18.0	46.3	18.0	86.8	13.9	409	1199	21.5	0.0	1228.0
3910	2019-07-07T16:41:00Z	945.05	944.9	18.4	46.5	17.7	84.8	13.9	360	1200	21.7	0.0	1080.0
3911	2019-07-07T17:01:00Z	945.11	945.1	18.7	45.8	16.5	85.8	13.9	415	1200	21.9	0.0	1245.0
3912	2019-07-07T17:21:00Z	945.56	945.4	18.6	45.7	16.5	84.6	13.9	445	1200	22.0	0.0	1335.0
3913	2019-07-07T17:41:00Z	945.58	945.4	18.5	46.0	16.5	81.4	13.9	412	1200	22.0	0.0	1236.0
3914	2019-07-07T18:01:00Z	945.61	945.4	18.4	46.2	15.2	92.6	13.8	417	1200	21.9	0.0	1251.0
3915	2019-07-07T18:21:00Z	945.36	945.3	17.7	47.2	14.2	95.8	13.8	441	1200	21.6	0.0	1323.0
3916	2019-07-07T18:41:00Z	945.53	945.3	17.1	47.9	14.7	91.6	13.6	410	1200	21.1	0.0	1230.0
3917	2019-07-07T19:01:00Z	945.66	945.5	16.8	48.0	14.9	91.1	13.5	398	1200	20.7	0.0	1194.0
3918	2019-07-07T19:21:00Z	945.86	945.7	16.7	47.9	14.9	91.1	13.4	380	1200	20.5	0.0	1140.0
3919	2019-07-07T19:41:00Z	946.06	945.9	16.6	47.5	14.5	92.9	13.3	427	1200	20.3	0.0	1281.0
3920	2019-07-07T20:01:00Z	946.3	946.2	16.5	47.2	14.4	93.6	13.3	433	1200	20.2	0.0	1299.0
3921	2019-07-07T20:21:00Z	946.33	946.4	16.1	46.4	12.8	98.8	13.3	428	1200	20.0	0.0	1284.0
3922	2019-07-07T20:41:00Z	946.49	946.4	15.7	45.9	13.1	99.2	13.2	429	1200	19.7	0.0	1287.0
3923	2019-07-07T21:01:00Z	946.41	946.3	15.4	45.5	13.0	99.3	13.2	384	1200	19.4	0.0	1152.0
3924	2019-07-07T21:21:00Z	946.36	946.3	15.2	45.1	12.7	100.0	13.2	394	1200	19.1	0.0	1182.0
3925	2019-07-07T21:41:00Z	946.33	946.3	14.9	44.9	13.0	100.0	13.2	380	1200	18.8	0.0	1140.0
3926	2019-07-07T22:01:00Z	946.39	946.3	14.9	44.6	13.2	100.0	13.2	423	1200	18.7	0.0	1269.0
3927	2019-07-07T22:21:00Z	946.36	946.2	14.9	44.7	12.9	99.2	13.2	427	1200	18.7	0.0	1281.0
3928	2019-07-07T22:41:00Z	946.38	946.3	14.7	44.3	12.0	99.8	13.2	420	1200	18.6	0.0	1260.0
3929	2019-07-07T23:01:00Z	946.59	946.5	14.5	44.1	12.7	100.0	13.2	466	1200	18.4	0.0	1398.0
3930	2019-07-07T23:21:00Z	946.84	946.7	14.6	44.1	13.1	99.7	13.2	416	1200	18.3	0.0	1248.0
3931	2019-07-07T23:41:00Z	946.69	946.6	14.8	44.0	13.6	99.1	13.2	420	1200	18.4	0.0	1260.0
3932	2019-07-08T00:01:00Z	947.21	947.2	15.0	43.9	13.8	99.8	13.1	415	1200	18.5	0.0	1245.0
3933	2019-07-08T00:21:00Z	947.24	947.2	15.2	43.7	13.5	100.0	13.1	406	1200	18.7	0.0	1218.0
3934	2019-07-08T00:41:00Z	946.9	946.9	15.2	43.5	13.4	100.0	13.1	419	1200	18.9	0.0	1257.0
3935	2019-07-08T01:01:00Z	946.82	946.8	15.2	43.3	13.2	100.0	13.1	409	1200	18.9	0.0	1227.0
3936	2019-07-08T01:21:00Z	946.87	946.8	15.0	43.9	12.8	100.0	13.1	423	1200	18.9	0.0	1269.0
3937	2019-07-08T01:41:00Z	946.9	946.8	14.9	43.9	12.6	100.0	13.1	377	1200	18.8	0.0	1131.0
3938	2019-07-08T02:01:00Z	946.9	946.9	14.7	43.7	12.6	100.0	13.1	434	1200	18.7	0.0	1302.0
3939	2019-07-08T02:21:00Z	946.66	946.5	14.6	43.7	12.8	100.0	13.1	412	1200	18.6	0.0	1236.0
3940	2019-07-08T02:41:00Z	946.8	946.7	14.6	43.5	12.8	100.0	13.1	431	1200	18.5	0.0	1293.0
3941	2019-07-08T03:01:00Z	947.07	947.0	14.6	43.2	12.8	100.0	13.1	415	1200	18.5	0.0	1245.0
3942	2019-07-08T03:21:00Z	946.84	946.7	14.6	43.2	12.4	100.0	13.1	405	1200	18.5	0.0	1215.0
3943	2019-07-08T03:41:00Z	947.27	947.0	14.5	43.0	12.5	100.0	13.1	437	1200	18.5	0.0	1311.0
3944	2019-07-08T04:01:00Z	947.27	947.1	14.4	42.9	12.6	100.0	13.1	395	1200	18.4	0.0	1185.0
3945	2019-07-08T04:21:00Z	947.33	947.2	14.4	42.8	12.7	100.0	13.1	402	1200	18.4	0.0	1206.0
3946	2019-07-08T04:41:00Z	947.52	947.4	14.4	42.6	12.8	100.0	13.1	412	1200	18.4	0.0	1236.0
3947	2019-07-08T05:01:00Z	947.61	947.4	14.6	42.5	12.9	100.0	13.2	438	1199	18.4	0.0	1315.1
3948	2019-07-08T05:21:00Z	947.7	947.5	14.7	42.5	13.6	97.8	13.5	440	1200	18.5	0.0	1320.0
3949	2019-07-08T05:41:00Z	947.83	947.8	15.1	42.4	13.6	99.0	13.8	407	1200	18.8	0.0	1221.0
3950	2019-07-08T06:01:00Z	947.84	947.8	15.2	42.4	13.3	98.5	13.9	408	1200	19.0	0.0	1224.0
3951	2019-07-08T06:21:00Z	948.14	948.1	15.2	42.5	13.4	98.2	14.0	440	1200	19.1	0.0	1320.0
3952	2019-07-08T06:41:00Z	948.11	948.1	15.3	42.5	13.9	97.1	14.3	384	1200	19.2	0.0	1152.0
3953	2019-07-08T07:01:00Z	948.18	948.1	15.5	42.4	13.9	97.4	14.3	424	1200	19.3	0.0	1272.0
3954	2019-07-08T07:21:00Z	948.39	948.3	15.6	42.3	13.7	96.1	14.1	429	1200	19.5	0.0	1287.0
3955	2019-07-08T07:41:00Z	948.29	948.2	15.6	42.4	14.2	94.9	14.4	402	1200	19.5	0.0	1206.0
3956	2019-07-08T08:01:00Z	948.33	948.4	15.8	42.4	14.1	92.9	14.4	399	1200	19.6	0.0	1197.0
3957	2019-07-08T08:21:00Z	948.52	948.6	15.9	42.2	14.5	93.7	14.2	422	1200	19.7	0.0	1266.0
3958	2019-07-08T08:41:00Z	948.59	948.6	16.0	42.0	14.5	94.9	14.4	393	1200	19.8	0.0	1179.0
3959	2019-07-08T09:01:00Z	948.78	948.7	16.1	41.9	14.6	92.0	14.4	395	1200	19.9	0.0	1185.0
3960	2019-07-08T09:21:00Z	948.95	948.9	16.2	41.8	15.3	90.0	14.4	400	1200	20.0	0.0	1200.0
3961	2019-07-08T09:41:00Z	948.94	948.9	16.6	41.7	16.0	86.0	14.4	389	1200	20.1	0.0	1167.0
3962	2019-07-08T10:01:00Z	948.83	948.9	17.1	41.3	16.7	84.2	14.2	443	1200	20.4	0.0	1329.0
3963	2019-07-08T10:21:00Z	949.16	949.0	17.5	41.0	16.8	81.8	13.9	418	1200	20.7	0.0	1254.0
3964	2019-07-08T10:41:00Z	949.06	948.9	17.9	40.8	17.4	81.9	13.9	407	1200	21.0	0.0	1221.0
3965	2019-07-08T11:01:00Z	949.03	949.0	18.1	40.6	15.9	86.0	13.9	411	1200	21.2	0.0	1233.0
3966	2019-07-08T11:21:00Z	949.34	949.1	17.7	40.8	16.0	85.5	13.9	411	1200	21.2	0.0	1233.0
3967	2019-07-08T11:41:00Z	949.23	949.1	17.6	41.0	17.2	82.0	13.9	405	1200	21.2	0.0	1215.0
3968	2019-07-08T12:01:00Z	949.16	948.9	17.9	41.1	17.1	72.8	13.9	428	1200	21.4	0.0	1284.0
3969	2019-07-08T12:21:00Z	949.09	949.0	18.2	40.8	17.1	72.3	13.9	421	1200	21.7	0.0	1263.0
3970	2019-07-08T12:41:00Z	949.08	948.9	18.3	40.5	16.3	79.2	13.9	428	1200	21.9	0.0	1284.0
3971	2019-07-08T13:01:00Z	949.11	948.9	18.0	40.6	16.1	78.7	13.9	432	1200	21.9	0.0	1296.0
3972	2019-07-08T13:21:00Z	949.26	949.0	17.9	40.8	16.9	74.4	13.9	426	1200	21.8	0.0	1278.0
3973	2019-07-08T13:41:00Z	949.31	949.1	17.9	40.7	16.4	82.0	13.9	416	1200	21.8	0.0	1248.0
3974	2019-07-08T14:01:00Z	949.23	949.0	17.9	40.7	17.5	75.7	13.9	390	1200	21.8	0.0	1170.0
3975	2019-07-08T14:21:00Z	948.95	948.9	18.1	40.6	16.9	74.7	13.9	421	1200	22.0	0.0	1263.0
3976	2019-07-08T14:41:00Z	948.82	948.8	18.1	40.6	16.6	79.2	13.9	386	1200	22.1	0.0	1158.0
3977	2019-07-08T15:01:00Z	948.67	948.6	17.9	40.9	16.0	83.3	13.9	422	1200	22.1	0.0	1266.0
3978	2019-07-08T15:21:00Z	948.42	948.3	17.8	40.9	16.9	79.8	13.9	390	1200	22.1	0.0	1170.0
3979	2019-07-08T15:41:00Z	948.53	948.4	17.9	40.9	16.9	82.2	13.9	401	1200	22.0	0.0	1203.0
3980	2019-07-08T16:01:00Z	948.54	948.4	18.1	40.9	17.2	80.1	13.9	404	1200	22.0	0.0	1212.0
3981	2019-07-08T16:21:00Z	948.39	948.2	18.2	40.8	17.3	80.2	13.9	385	1200	22.0	0.0	1155.0
3982	2019-07-08T16:41:00Z	948.17	948.1	18.6	40.8	18.8	74.7	13.9	381	1200	22.1	0.0	1143.0
3983	2019-07-08T17:01:00Z	948.12	948.0	19.1	40.3	17.5	77.9	13.9	370	1200	22.4	0.0	1110.0
3984	2019-07-08T17:21:00Z	948.14	948.1	19.0	39.9	17.0	80.9	13.9	413	1200	22.6	0.0	1239.0
3985	2019-07-08T17:41:00Z	948.15	948.1	18.7	39.9	16.3	89.5	13.9	391	1200	22.5	0.0	1173.0
3986	2019-07-08T18:01:00Z	948.22	948.1	18.4	40.0	16.0	90.0	13.9	399	1200	22.4	0.0	1197.0
3987	2019-07-08T18:21:00Z	948.13	948.0	18.0	40.2	15.4	94.8	13.9	395	1200	22.2	0.0	1185.0
3988	2019-07-08T18:41:00Z	948.18	948.0	17.5	40.4	14.7	95.3	13.7	435	1200	22.0	0.0	1305.0
3989	2019-07-08T19:01:00Z	948.09	948.0	17.1	40.8	14.4	96.1	13.5	404	1200	21.6	0.0	1212.0
3990	2019-07-08T19:21:00Z	948.02	948.0	16.7	41.1	14.2	98.1	13.4	376	1200	21.2	0.0	1128.0
3991	2019-07-08T19:41:00Z	948.21	948.1	16.4	41.2	14.0	96.8	13.3	391	1200	20.8	0.0	1173.0
3992	2019-07-08T20:01:00Z	948.32	948.2	16.2	41.2	13.6	98.8	13.3	409	1200	20.5	0.0	1227.0
3993	2019-07-08T20:21:00Z	948.23	948.2	15.9	41.4	13.6	98.8	13.3	406	1200	20.2	0.0	1218.0
3994	2019-07-08T20:41:00Z	948.43	948.3	15.7	41.6	13.2	99.1	13.2	430	1200	19.9	0.0	1290.0
3995	2019-07-08T21:01:00Z	948.53	948.4	15.5	42.1	13.8	95.6	13.2	431	1200	19.6	0.0	1293.0
3996	2019-07-08T21:21:00Z	948.64	948.6	15.6	42.4	13.7	97.5	13.2	428	1200	19.5	0.0	1284.0
3997	2019-07-08T21:41:00Z	948.75	948.7	15.6	42.2	13.5	98.0	13.2	410	1200	19.5	0.0	1230.0
3998	2019-07-08T22:01:00Z	948.84	948.8	15.5	42.3	13.7	97.6	13.2	392	1200	19.4	0.0	1176.0
3999	2019-07-08T22:21:00Z	948.89	948.8	15.6	42.4	13.7	97.7	13.2	405	1200	19.4	0.0	1215.0
4000	2019-07-08T22:41:00Z	948.93	948.8	15.5	42.1	13.6	98.5	13.2	409	1200	19.3	0.0	1227.0
4001	2019-07-08T23:01:00Z	948.79	948.7	15.5	41.9	13.7	97.7	13.2	418	1200	19.3	0.0	1254.0
4002	2019-07-08T23:21:00Z	948.61	948.5	15.5	41.7	13.7	97.4	13.2	408	1200	19.3	0.0	1224.0
4003	2019-07-08T23:41:00Z	948.54	948.4	15.5	41.8	13.6	98.1	13.2	428	1200	19.3	0.0	1284.0
4004	2019-07-09T00:01:00Z	948.49	948.5	15.4	41.7	13.5	98.4	13.2	428	1200	19.3	0.0	1284.0
4005	2019-07-09T00:21:00Z	948.56	948.5	15.4	41.7	13.5	83.5	13.2	378	1200	19.3	0.0	1134.0
4006	2019-07-09T00:41:00Z	948.51	948.4	15.2	41.7	13.0	89.1	13.1	433	1200	19.2	0.0	1299.0
4007	2019-07-09T01:01:00Z	948.45	948.3	15.0	41.5	12.8	90.2	13.1	400	1200	19.1	0.0	1200.0
4008	2019-07-09T01:21:00Z	948.38	948.3	14.8	41.4	12.4	94.0	13.1	403	1200	18.9	0.0	1209.0
4009	2019-07-09T01:41:00Z	948.38	948.3	14.6	41.3	12.3	90.8	13.1	423	1200	18.7	0.0	1269.0
4010	2019-07-09T02:01:00Z	948.36	948.3	14.5	41.2	12.4	88.0	13.1	403	1200	18.5	0.0	1209.0
4011	2019-07-09T02:21:00Z	948.18	948.2	14.4	41.2	12.3	87.8	13.1	401	1200	18.4	0.0	1203.0
4012	2019-07-09T02:41:00Z	948.28	948.3	14.3	41.1	12.4	81.9	13.1	397	1200	18.3	0.0	1191.0
4013	2019-07-09T03:01:00Z	948.35	948.4	14.2	41.0	12.2	89.6	13.1	398	1200	18.2	0.0	1194.0
4014	2019-07-09T03:21:00Z	948.69	948.6	14.1	41.0	11.9	90.3	13.1	450	1200	18.1	0.0	1350.0
4015	2019-07-09T03:41:00Z	948.55	948.6	14.0	41.0	11.8	94.6	13.1	390	1200	18.0	0.0	1170.0
4016	2019-07-09T04:01:00Z	948.57	948.6	13.9	40.9	11.7	94.1	13.1	430	1200	17.9	0.0	1290.0
4017	2019-07-09T04:21:00Z	948.63	948.7	13.8	40.9	11.9	91.7	13.1	422	1200	17.8	0.0	1266.0
4018	2019-07-09T04:41:00Z	948.52	948.6	13.8	40.8	12.2	88.6	13.2	408	1200	17.7	0.0	1224.0
4019	2019-07-09T05:01:00Z	948.64	948.7	13.8	40.8	12.3	89.0	13.2	399	1200	17.7	0.0	1197.0
4020	2019-07-09T05:21:00Z	948.79	948.8	13.9	40.7	12.7	85.1	13.3	451	1200	17.8	0.0	1353.0
4021	2019-07-09T05:41:00Z	948.78	948.8	14.1	40.6	13.1	83.1	13.6	425	1200	17.9	0.0	1275.0
4022	2019-07-09T06:01:00Z	948.7	948.7	14.4	40.7	13.6	78.5	14.2	417	1200	18.1	0.0	1251.0
4023	2019-07-09T06:21:00Z	948.94	948.8	14.8	40.7	13.6	79.5	14.4	421	1200	18.4	0.0	1263.0
4024	2019-07-09T06:41:00Z	948.88	948.8	15.4	40.9	14.5	70.2	14.4	408	1200	18.7	0.0	1224.0
4025	2019-07-09T07:01:00Z	948.83	948.9	16.0	40.4	15.3	71.6	14.4	450	1200	19.3	0.0	1350.0
4026	2019-07-09T07:21:00Z	948.97	948.9	16.5	39.9	15.4	69.2	14.4	398	1200	19.8	0.0	1194.0
4027	2019-07-09T07:41:00Z	948.96	948.9	16.8	39.7	16.2	67.1	14.0	416	1200	20.2	0.0	1248.0
4028	2019-07-09T08:01:00Z	949.18	949.1	17.5	39.4	17.1	58.0	13.9	425	1200	20.8	0.0	1275.0
4029	2019-07-09T08:21:00Z	948.95	948.8	18.2	39.0	18.5	49.9	13.9	391	1200	21.4	0.0	1173.0
4030	2019-07-09T08:41:00Z	948.83	948.8	19.1	38.5	18.5	53.5	13.9	383	1200	22.2	0.0	1149.0
4031	2019-07-09T09:01:00Z	948.91	948.8	19.5	38.1	17.7	52.3	13.9	427	1200	23.0	0.0	1281.0
4032	2019-07-09T09:21:00Z	948.66	948.7	19.8	37.9	18.1	56.2	13.8	434	1200	23.4	0.0	1302.0
4033	2019-07-09T09:41:00Z	948.73	948.7	20.0	37.9	19.3	53.7	13.8	377	1200	23.7	0.0	1131.0
4034	2019-07-09T10:01:00Z	948.62	948.8	20.4	37.7	19.9	48.5	13.8	427	1200	23.9	0.0	1281.0
4035	2019-07-09T10:21:00Z	948.67	948.7	21.0	37.5	20.6	52.0	13.8	399	1200	24.3	0.0	1197.0
4036	2019-07-09T10:41:00Z	948.76	948.8	21.1	37.3	18.5	58.7	13.8	399	1200	24.5	0.0	1197.0
4037	2019-07-09T11:01:00Z	948.78	948.8	20.7	37.5	18.1	52.2	13.8	392	1200	24.4	0.0	1176.0
4038	2019-07-09T11:21:00Z	948.97	949.0	20.3	37.8	18.5	57.8	13.8	428	1200	24.2	0.0	1284.0
4039	2019-07-09T11:41:00Z	948.84	948.9	20.9	38.0	19.3	47.3	13.8	405	1200	24.1	0.0	1215.0
4040	2019-07-09T12:01:00Z	948.85	948.9	20.9	37.6	18.2	56.6	13.8	366	1200	24.3	0.0	1098.0
4041	2019-07-09T12:21:00Z	948.89	948.9	21.0	37.8	18.7	49.2	13.8	439	1200	24.2	0.0	1317.0
4042	2019-07-09T12:41:00Z	948.86	948.9	20.8	37.7	18.2	51.8	13.8	407	1200	24.2	0.0	1221.0
