rec_id	datetime	press1	temp1	relhum1	volt	counts1	nsecs1	counts2	nsecs2	moder_cph_filt
4163	2019-07-06T10:06:00Z	946.5	33.0	39.6	13.1	339	1199	207	1200	1017.8
4164	2019-07-06T10:26:00Z	946.4	33.1	39.5	13.1	320	1200	196	1200	960.0
4165	2019-07-06T10:46:00Z	946.2	33.2	39.5	13.1	309	1200	192	1200	927.0
4166	2019-07-06T11:06:00Z	946.3	33.4	39.3	13.1	319	1200	179	1200	957.0
4167	2019-07-06T11:26:00Z	946.1	33.7	39.1	13.1	350	1200	179	1200	1050.0
4168	2019-07-06T11:46:00Z	946.1	34.1	38.5	13.1	287	1200	209	1199	861.0
4169	2019-07-06T12:06:00Z	945.9	34.3	38.5	13.1	334	1200	204	1200	1002.0
4170	2019-07-06T12:26:00Z	945.7	34.5	38.9	13.1	304	1200	203	1200	912.0
4171	2019-07-06T12:46:00Z	945.7	34.5	38.8	13.1	327	1200	198	1200	981.0
4172	2019-07-06T13:06:00Z	945.7	34.0	39.1	13.1	329	1200	198	1200	987.0
4173	2019-07-06T13:26:00Z	945.4	33.9	39.4	13.1	268	1200	196	1200	804.0
4174	2019-07-06T13:46:00Z	945.4	34.1	39.1	13.1	306	1200	207	1200	918.0
4175	2019-07-06T14:06:00Z	945.1	34.0	39.4	13.1	303	1199	199	1200	909.8
4176	2019-07-06T14:26:00Z	944.9	34.4	39.5	13.1	290	1200	176	1200	870.0
4177	2019-07-06T14:46:00Z	944.7	34.5	39.6	13.1	277	1200	234	1200	831.0
4178	2019-07-06T15:06:00Z	944.6	34.2	39.6	13.1	313	1199	217	1199	939.8
4179	2019-07-06T15:26:00Z	944.8	33.7	39.7	13.1	309	1201	204	1200	926.2
4180	2019-07-06T15:46:00Z	944.8	33.3	39.9	13.1	291	1200	199	1199	873.0
4181	2019-07-06T16:06:00Z	945.6	32.5	39.3	13.1	294	1200	213	1200	882.0
4182	2019-07-06T16:26:00Z	945.3	31.3	39.3	13.2	302	1200	198	1200	906.0
4183	2019-07-06T16:46:00Z	944.9	30.3	39.7	13.2	286	1200	201	1200	858.0
4184	2019-07-06T17:06:00Z	945.2	29.4	39.9	13.2	321	1200	203	1200	963.0
4185	2019-07-06T17:26:00Z	944.9	28.8	39.9	13.2	338	1200	191	1200	1014.0
4186	2019-07-06T17:46:00Z	944.7	28.4	39.9	13.3	315	1200	182	1200	945.0
4187	2019-07-06T18:06:00Z	944.7	28.8	39.5	13.3	304	1199	193	1200	912.8
4188	2019-07-06T18:26:00Z	944.6	28.6	39.3	13.1	278	1200	195	1200	834.0
4189	2019-07-06T18:46:00Z	944.7	27.6	39.7	13.0	294	1200	203	1200	882.0
4190	2019-07-06T19:06:00Z	944.9	26.8	39.9	12.9	331	1200	208	1200	993.0
4191	2019-07-06T19:26:00Z	944.9	26.1	40.1	12.9	308	1200	203	1200	924.0
4192	2019-07-06T19:46:00Z	945.1	25.4	40.2	12.9	306	1200	184	1199	918.0
4193	2019-07-06T20:06:00Z	945.2	24.6	40.1	12.9	311	1200	194	1200	933.0
4194	2019-07-06T20:26:00Z	945.3	23.6	40.3	12.9	331	1200	180	1200	993.0
4195	2019-07-06T20:46:00Z	945.4	22.6	40.2	12.9	303	1200	196	1200	909.0
4196	2019-07-06T21:06:00Z	945.2	22.0	40.3	12.9	325	1200	205	1200	975.0
4197	2019-07-06T21:26:00Z	945.0	21.9	40.3	12.9	312	1200	216	1200	936.0
4198	2019-07-06T21:46:00Z	945.0	22.0	40.3	12.8	286	1200	202	1200	858.0
4199	2019-07-06T22:06:00Z	945.3	22.2	40.6	12.8	328	1200	223	1200	984.0
4200	2019-07-06T22:26:00Z	945.7	22.5	40.7	12.8	296	1199	209	1200	888.7
4201	2019-07-06T22:46:00Z	945.5	22.8	41.0	12.8	322	1200	206	1200	966.0
4202	2019-07-06T23:06:00Z	945.2	23.0	41.4	12.8	323	1200	188	1200	969.0
4203	2019-07-06T23:26:00Z	945.2	23.0	41.0	12.8	345	1200	175	1200	1035.0
4204	2019-07-06T23:46:00Z	945.4	22.7	41.0	12.8	318	1200	203	1199	954.0
4205	2019-07-07T00:06:00Z	945.4	22.3	40.7	12.8	326	1200	189	1200	978.0
4206	2019-07-07T00:26:00Z	945.2	22.0	40.7	12.8	306	1200	189	1200	918.0
4207	2019-07-07T00:46:00Z	944.9	21.8	40.6	12.7	312	1200	204	1200	936.0
4208	2019-07-07T01:06:00Z	945.1	21.5	40.5	12.7	311	1200	186	1200	933.0
4209	2019-07-07T01:26:00Z	945.3	21.1	40.6	12.7	337	1200	186	1200	1011.0
4210	2019-07-07T01:46:00Z	945.2	20.8	41.2	12.7	306	1200	203	1200	918.0
4211	2019-07-07T02:06:00Z	944.8	20.4	41.2	12.7	310	1200	215	1200	930.0
4212	2019-07-07T02:26:00Z	944.6	20.0	41.6	12.7	356	1199	193	1200	1068.9
4213	2019-07-07T02:46:00Z	944.6	19.7	42.4	12.7	302	1200	227	1200	906.0
4214	2019-07-07T03:06:00Z	944.5	19.4	42.1	12.6	314	1200	192	1200	942.0
4215	2019-07-07T03:26:00Z	944.2	19.2	42.2	12.6	329	1200	196	1200	987.0
4216	2019-07-07T03:46:00Z	944.2	19.0	41.9	12.6	327	1200	209	1199	981.0
4217	2019-07-07T04:06:00Z	944.2	19.0	41.7	12.6	315	1200	209	1200	945.0
4218	2019-07-07T04:26:00Z	944.1	19.0	41.1	12.7	334	1200	216	1200	1002.0
4219	2019-07-07T04:46:00Z	944.3	19.0	40.7	12.6	312	1200	210	1200	936.0
4220	2019-07-07T05:06:00Z	944.4	18.9	40.5	12.6	329	1200	200	1200	987.0
4221	2019-07-07T05:26:00Z	945.6	19.0	42.8	12.6	280	1200	186	1200	840.0
4222	2019-07-07T05:46:00Z	946.1	18.7	43.2	12.6	306	1200	194	1200	918.0
4223	2019-07-07T06:06:00Z	946.3	18.4	43.6	12.6	322	1200	209	1200	966.0
4224	2019-07-07T06:26:00Z	946.1	18.1	43.5	12.8	316	1200	205	1200	948.0
4225	2019-07-07T06:46:00Z	946.1	18.0	44.0	12.9	292	1199	205	1200	876.7
4226	2019-07-07T07:06:00Z	945.9	18.2	42.7	13.1	295	1200	218	1200	885.0
4227	2019-07-07T07:26:00Z	945.7	18.5	42.1	13.4	315	1200	220	1200	945.0
4228	2019-07-07T07:46:00Z	946.1	19.0	42.4	13.3	344	1200	198	1200	1032.0
4229	2019-07-07T08:06:00Z	946.2	19.3	41.9	13.2	314	1200	214	1199	942.0
4230	2019-07-07T08:26:00Z	946.5	19.4	41.3	13.1	306	1200	188	1200	918.0
4231	2019-07-07T08:46:00Z	946.7	19.4	41.4	13.0	285	1200	204	1200	855.0
4232	2019-07-07T09:06:00Z	946.9	19.4	41.2	13.0	307	1200	213	1200	921.0
4233	2019-07-07T09:26:00Z	946.5	19.9	41.7	13.6	282	1200	190	1200	846.0
4234	2019-07-07T09:46:00Z	946.1	21.0	41.3	13.9	314	1200	189	1200	942.0
4235	2019-07-07T10:06:00Z	946.0	22.6	40.9	13.9	301	1200	211	1200	903.0
4236	2019-07-07T10:26:00Z	945.9	23.9	40.6	13.9	310	1200	182	1200	930.0
4237	2019-07-07T10:46:00Z	945.7	25.0	40.4	13.8	314	1200	200	1200	942.0
4238	2019-07-07T11:06:00Z	945.6	25.5	40.1	13.8	323	1199	193	1200	969.8
4239	2019-07-07T11:26:00Z	945.3	26.0	40.3	13.8	294	1200	209	1200	882.0
4240	2019-07-07T11:46:00Z	945.2	26.4	40.5	13.8	297	1200	213	1200	891.0
4241	2019-07-07T12:06:00Z	945.3	26.6	40.6	13.4	336	1200	224	1199	1008.0
4242	2019-07-07T12:26:00Z	945.4	26.8	40.7	13.4	309	1200	204	1200	927.0
4243	2019-07-07T12:46:00Z	945.3	26.7	40.8	13.4	305	1200	219	1200	915.0
4244	2019-07-07T13:06:00Z	945.2	26.0	41.2	13.4	292	1200	197	1200	876.0
4245	2019-07-07T13:26:00Z	945.6	25.7	41.4	13.1	319	1200	223	1200	957.0
4246	2019-07-07T13:46:00Z	945.5	23.9	41.6	13.0	335	1200	236	1200	1005.0
4247	2019-07-07T14:06:00Z	946.4	22.5	41.6	13.0	299	1200	227	1200	897.0
4248	2019-07-07T14:26:00Z	946.3	21.5	42.3	13.0	302	1200	207	1200	906.0
4249	2019-07-07T14:46:00Z	946.2	20.8	42.9	13.2	314	1200	197	1200	942.0
4250	2019-07-07T15:06:00Z	946.4	20.7	44.0	13.5	336	1199	219	1199	1008.8
4251	2019-07-07T15:26:00Z	946.7	20.8	44.2	13.5	299	1200	197	1200	897.0
4252	2019-07-07T15:46:00Z	946.6	20.7	45.2	13.5	299	1200	216	1200	897.0
4253	2019-07-07T16:06:00Z	946.5	20.7	45.6	13.4	296	1200	199	1199	888.0
4254	2019-07-07T16:26:00Z	946.6	20.5	45.2	13.5	278	1200	187	1200	834.0
4255	2019-07-07T16:46:00Z	946.5	21.1	44.5	13.5	315	1200	198	1200	945.0
4256	2019-07-07T17:06:00Z	946.7	21.4	44.2	13.5	293	1200	206	1200	879.0
4257	2019-07-07T17:26:00Z	946.9	21.0	44.3	13.2	306	1200	197	1200	918.0
4258	2019-07-07T17:46:00Z	947.0	20.7	45.2	13.1	292	1200	190	1200	876.0
4259	2019-07-07T18:06:00Z	946.7	20.4	45.0	13.1	292	1200	201	1200	876.0
4260	2019-07-07T18:26:00Z	946.9	19.7	45.9	13.0	278	1200	193	1200	834.0
4261	2019-07-07T18:46:00Z	947.0	19.1	46.8	12.9	268	1200	176	1200	804.0
4262	2019-07-07T19:06:00Z	947.1	18.8	46.9	12.9	270	1200	194	1200	810.0
4263	2019-07-07T19:26:00Z	947.4	18.6	47.1	12.9	280	1199	188	1200	840.7
4264	2019-07-07T19:46:00Z	947.6	18.4	46.7	12.9	292	1200	200	1200	876.0
4265	2019-07-07T20:06:00Z	947.9	18.1	46.0	12.9	291	1200	178	1199	873.0
4266	2019-07-07T20:26:00Z	948.1	17.8	44.3	12.9	285	1200	213	1200	855.0
4267	2019-07-07T20:46:00Z	948.1	17.3	43.6	12.9	291	1200	191	1200	873.0
4268	2019-07-07T21:06:00Z	948.1	16.9	43.3	12.9	277	1200	213	1200	831.0
4269	2019-07-07T21:26:00Z	948.1	16.5	42.9	12.9	292	1200	188	1200	876.0
4270	2019-07-07T21:46:00Z	948.0	16.3	42.8	12.8	293	1200	226	1200	879.0
4271	2019-07-07T22:06:00Z	948.1	16.1	42.7	12.8	303	1200	174	1200	909.0
4272	2019-07-07T22:26:00Z	948.0	16.1	43.1	12.8	327	1200	192	1200	981.0
4273	2019-07-07T22:46:00Z	948.1	15.9	42.6	12.8	277	1200	214	1200	831.0
4274	2019-07-07T23:06:00Z	948.2	15.7	42.4	12.8	340	1200	206	1200	1020.0
4275	2019-07-07T23:26:00Z	948.4	15.7	42.1	12.8	305	1200	198	1200	915.0
4276	2019-07-07T23:46:00Z	948.3	15.8	42.2	12.8	267	1199	191	1200	801.7
4277	2019-07-08T00:06:00Z	948.8	15.9	42.3	12.8	275	1200	175	1200	825.0
4278	2019-07-08T00:26:00Z	949.0	16.0	42.2	12.8	286	1200	203	1199	858.0
4279	2019-07-08T00:46:00Z	948.7	16.0	42.2	12.8	304	1200	193	1200	912.0
4280	2019-07-08T01:06:00Z	948.5	16.0	42.1	12.8	294	1200	192	1200	882.0
4281	2019-07-08T01:26:00Z	948.7	15.9	42.8	12.7	340	1200	199	1200	1020.0
4282	2019-07-08T01:46:00Z	948.6	15.8	42.6	12.7	286	1200	195	1200	858.0
4283	2019-07-08T02:06:00Z	948.6	15.7	42.2	12.7	268	1200	195	1200	804.0
4284	2019-07-08T02:26:00Z	948.3	15.7	42.3	12.7	291	1200	207	1200	873.0
4285	2019-07-08T02:46:00Z	948.5	15.7	42.1	12.7	319	1200	199	1200	957.0
4286	2019-07-08T03:06:00Z	948.8	15.6	41.9	12.7	300	1200	191	1200	900.0
4287	2019-07-08T03:26:00Z	948.6	15.6	42.0	12.7	297	1200	202	1200	891.0
4288	2019-07-08T03:46:00Z	948.8	15.5	41.9	12.6	303	1200	188	1200	909.0
4289	2019-07-08T04:06:00Z	948.9	15.5	41.8	12.6	314	1200	206	1200	942.0
4290	2019-07-08T04:26:00Z	949.0	15.5	41.8	12.7	292	1199	212	1200	876.7
4291	2019-07-08T04:46:00Z	949.2	15.6	41.6	12.6	285	1200	217	1199	855.0
4292	2019-07-08T05:06:00Z	949.2	15.7	41.6	12.7	287	1200	197	1200	861.0
4293	2019-07-08T05:26:00Z	949.3	15.9	41.7	12.8	296	1200	190	1200	888.0
4294	2019-07-08T05:46:00Z	949.5	16.4	41.6	12.9	283	1200	201	1200	849.0
4295	2019-07-08T06:06:00Z	949.6	16.5	41.9	13.0	296	1200	174	1200	888.0
4296	2019-07-08T06:26:00Z	949.8	16.7	41.7	13.0	333	1200	185	1200	999.0
4297	2019-07-08T06:46:00Z	949.8	16.9	41.5	13.2	306	1200	168	1200	918.0
4298	2019-07-08T07:06:00Z	949.9	17.2	41.5	13.2	286	1200	187	1200	858.0
4299	2019-07-08T07:26:00Z	950.1	17.3	41.6	13.0	278	1200	191	1200	834.0
4300	2019-07-08T07:46:00Z	950.0	17.3	41.6	13.2	285	1200	170	1200	855.0
4301	2019-07-08T08:06:00Z	950.1	17.5	41.5	13.2	286	1200	176	1200	858.0
4302	2019-07-08T08:26:00Z	950.3	17.7	41.4	13.1	272	1200	194	1200	816.0
4303	2019-07-08T08:46:00Z	950.3	17.7	41.4	13.1	274	1200	208	1200	822.0
4304	2019-07-08T09:06:00Z	950.5	17.8	41.4	13.2	301	1199	204	1199	903.8
4305	2019-07-08T09:26:00Z	950.5	18.0	41.3	13.3	283	1200	192	1200	849.0
4306	2019-07-08T09:46:00Z	950.6	18.5	41.2	13.5	292	1200	195	1200	876.0
4307	2019-07-08T10:06:00Z	950.5	18.9	41.2	13.5	306	1200	193	1200	918.0
4308	2019-07-08T10:26:00Z	950.6	19.5	41.1	13.5	339	1200	212	1200	1017.0
4309	2019-07-08T10:46:00Z	950.6	19.9	41.2	13.7	311	1200	171	1200	933.0
4310	2019-07-08T11:06:00Z	950.6	20.0	41.2	13.4	266	1200	173	1200	798.0
4311	2019-07-08T11:26:00Z	950.8	19.7	41.2	13.5	272	1200	214	1200	816.0
4312	2019-07-08T11:46:00Z	950.7	19.9	41.2	14.0	276	1200	178	1200	828.0
4313	2019-07-08T12:06:00Z	950.6	20.8	41.1	14.0	288	1200	186	1200	864.0
4314	2019-07-08T12:26:00Z	950.6	21.3	40.9	13.9	309	1200	185	1200	927.0
4315	2019-07-08T12:46:00Z	950.5	21.5	40.9	13.9	300	1200	162	1200	900.0
4316	2019-07-08T13:06:00Z	950.6	21.3	40.9	13.9	279	1199	223	1199	837.7
4317	2019-07-08T13:26:00Z	950.7	21.2	40.9	13.9	268	1200	198	1200	804.0
4318	2019-07-08T13:46:00Z	950.8	21.1	40.9	13.5	270	1200	190	1200	810.0
4319	2019-07-08T14:06:00Z	950.6	21.2	40.9	13.5	299	1200	184	1200	897.0
4320	2019-07-08T14:26:00Z	950.5	21.4	40.9	13.5	290	1200	157	1200	870.0
4321	2019-07-08T14:46:00Z	950.4	21.4	40.9	13.5	264	1200	195	1200	792.0
4322	2019-07-08T15:06:00Z	950.2	21.3	41.0	13.5	293	1199	202	1198	879.7
4323	2019-07-08T15:26:00Z	950.0	21.2	40.9	13.5	285	1201	203	1200	854.3
4324	2019-07-08T15:46:00Z	949.9	21.1	41.0	13.5	266	1200	209	1200	798.0
4325	2019-07-08T16:06:00Z	949.9	21.1	41.0	13.5	282	1200	182	1200	846.0
4326	2019-07-08T16:26:00Z	949.8	21.1	40.9	13.5	256	1200	206	1200	768.0
4327	2019-07-08T16:46:00Z	949.7	21.5	41.0	13.5	279	1200	158	1200	837.0
4328	2019-07-08T17:06:00Z	949.5	22.1	40.8	13.5	297	1200	189	1200	891.0
4329	2019-07-08T17:26:00Z	949.7	21.9	40.8	13.2	289	1199	187	1199	867.7
4330	2019-07-08T17:46:00Z	949.7	21.5	40.9	13.1	308	1200	216	1200	924.0
4331	2019-07-08T18:06:00Z	949.7	21.1	41.1	13.1	308	1200	210	1200	924.0
4332	2019-07-08T18:26:00Z	949.6	20.6	41.2	13.0	274	1200	224	1200	822.0
4333	2019-07-08T18:46:00Z	949.6	20.1	41.4	13.0	293	1200	173	1200	879.0
4334	2019-07-08T19:06:00Z	949.6	19.6	41.6	12.9	266	1200	198	1200	798.0
4335	2019-07-08T19:26:00Z	949.7	19.2	41.6	12.9	260	1200	190	1200	780.0
4336	2019-07-08T19:46:00Z	949.9	18.7	41.5	12.9	264	1200	192	1200	792.0
4337	2019-07-08T20:06:00Z	949.9	18.4	41.4	12.9	281	1200	204	1200	843.0
4338	2019-07-08T20:26:00Z	949.9	17.9	41.5	12.9	286	1200	206	1200	858.0
4339	2019-07-08T20:46:00Z	950.1	17.6	41.5	12.9	271	1200	201	1200	813.0
4340	2019-07-08T21:06:00Z	950.2	17.4	41.6	12.9	293	1200	196	1200	879.0
4341	2019-07-08T21:26:00Z	950.3	17.2	42.0	12.9	298	1200	210	1199	894.0
4342	2019-07-08T21:46:00Z	950.4	17.1	41.7	12.9	300	1199	193	1200	900.8
4343	2019-07-08T22:06:00Z	950.6	17.0	41.7	12.8	264	1200	218	1200	792.0
4344	2019-07-08T22:26:00Z	950.5	16.9	41.6	12.8	289	1200	206	1200	867.0
4345	2019-07-08T22:46:00Z	950.6	16.8	41.3	12.8	275	1200	196	1200	825.0
4346	2019-07-08T23:06:00Z	950.4	16.7	41.2	12.8	296	1200	210	1200	888.0
4347	2019-07-08T23:26:00Z	950.3	16.7	41.2	12.8	312	1200	190	1200	936.0
4348	2019-07-08T23:46:00Z	950.2	16.6	41.3	12.8	312	1200	177	1200	936.0
4349	2019-07-09T00:06:00Z	950.2	16.6	41.2	12.8	296	1200	173	1200	888.0
4350	2019-07-09T00:26:00Z	950.2	16.5	41.2	12.8	298	1200	196	1200	894.0
4351	2019-07-09T00:46:00Z	950.2	16.3	41.1	12.8	269	1200	186	1200	807.0
4352	2019-07-09T01:06:00Z	950.0	16.2	41.0	12.8	276	1200	200	1200	828.0
4353	2019-07-09T01:26:00Z	950.1	16.0	41.0	12.8	311	1200	194	1200	933.0
4354	2019-07-09T01:46:00Z	950.1	15.8	41.0	12.7	287	1200	185	1199	861.0
4355	2019-07-09T02:06:00Z	950.1	15.7	40.9	12.7	306	1200	200	1200	918.0
4356	2019-07-09T02:26:00Z	950.0	15.6	40.9	12.7	272	1199	179	1200	816.7
4357	2019-07-09T02:46:00Z	950.1	15.4	40.9	12.7	312	1200	165	1200	936.0
4358	2019-07-09T03:06:00Z	950.2	15.3	40.8	12.7	302	1200	163	1200	906.0
4359	2019-07-09T03:26:00Z	950.4	15.2	40.9	12.7	288	1200	194	1200	864.0
4360	2019-07-09T03:46:00Z	950.4	15.1	40.9	12.6	301	1200	188	1200	903.0
4361	2019-07-09T04:06:00Z	950.4	15.0	40.8	12.6	285	1200	171	1200	855.0
4362	2019-07-09T04:26:00Z	950.6	14.9	40.8	12.6	264	1200	210	1200	792.0
4363	2019-07-09T04:46:00Z	950.4	14.9	40.7	12.7	321	1200	179	1200	963.0
4364	2019-07-09T05:06:00Z	950.6	15.0	40.6	12.7	298	1200	159	1200	894.0
4365	2019-07-09T05:26:00Z	950.6	15.1	40.6	12.7	294	1200	193	1200	882.0
4366	2019-07-09T05:46:00Z	950.6	15.4	40.6	12.9	308	1200	184	1200	924.0
4367	2019-07-09T06:06:00Z	950.5	15.8	40.8	13.3	327	1200	211	1199	981.0
4368	2019-07-09T06:26:00Z	950.6	16.3	40.8	13.6	288	1200	204	1200	864.0
4369	2019-07-09T06:46:00Z	950.6	16.9	40.9	13.6	287	1199	204	1200	861.7
4370	2019-07-09T07:06:00Z	950.6	17.8	40.5	13.8	311	1200	180	1200	933.0
4371	2019-07-09T07:26:00Z	950.6	18.5	40.4	14.0	345	1200	192	1200	1035.0
4372	2019-07-09T07:46:00Z	950.6	19.1	40.5	14.0	284	1200	185	1200	852.0
4373	2019-07-09T08:06:00Z	950.7	20.0	40.5	14.0	284	1200	178	1200	852.0
4374	2019-07-09T08:26:00Z	950.4	21.0	40.5	13.9	291	1200	213	1200	873.0
4375	2019-07-09T08:46:00Z	950.3	22.3	40.5	13.9	309	1200	202	1200	927.0
4376	2019-07-09T09:06:00Z	950.3	23.2	40.6	13.9	307	1200	180	1200	921.0
4377	2019-07-09T09:26:00Z	950.2	23.8	40.7	13.4	289	1200	188	1200	867.0
4378	2019-07-09T09:46:00Z	950.2	24.2	40.8	13.4	296	1200	193	1200	888.0
4379	2019-07-09T10:06:00Z	950.2	24.8	40.7	13.4	283	1200	223	1199	849.0
4380	2019-07-09T10:26:00Z	950.2	25.3	40.7	13.3	283	1200	200	1200	849.0
4381	2019-07-09T10:46:00Z	950.3	25.5	40.5	13.4	294	1200	194	1200	882.0
4382	2019-07-09T11:06:00Z	950.3	25.2	40.6	13.4	282	1199	223	1200	846.7
4383	2019-07-09T11:26:00Z	950.4	25.0	40.7	13.4	275	1200	199	1200	825.0
4384	2019-07-09T11:46:00Z	950.4	25.3	40.7	13.4	298	1200	202	1200	894.0
4385	2019-07-09T12:06:00Z	950.4	25.4	40.6	13.3	292	1200	167	1200	876.0
4386	2019-07-09T12:26:00Z	950.4	25.5	40.6	13.3	272	1200	193	1200	816.0
4387	2019-07-09T12:46:00Z	950.4	25.2	40.6	13.4	294	1200	186	1200	882.0
4388	2019-07-09T13:06:00Z	950.4	25.3	40.7	13.4	305	1200	195	1200	915.0
4389	2019-07-09T13:26:00Z	950.2	25.6	40.8	13.4	277	1200	202	1200	831.0
4390	2019-07-09T13:46:00Z	950.0	25.6	40.7	13.4	304	1200	175	1200	912.0
4391	2019-07-09T14:06:00Z	949.9	25.6	40.8	13.4	310	1200	196	1199	930.0
4392	2019-07-09T14:26:00Z	949.7	25.8	41.0	13.3	300	1200	202	1200	900.0
4393	2019-07-09T14:46:00Z	949.8	26.4	41.1	13.3	309	1200	169	1200	927.0
4394	2019-07-09T15:06:00Z	949.8	26.1	41.0	13.3	281	1199	211	1199	843.7
4395	2019-07-09T15:26:00Z	949.7	25.8	41.1	13.4	292	1200	183	1200	876.0
4396	2019-07-09T15:46:00Z	949.6	25.5	41.2	13.4	288	1200	192	1200	864.0
4397	2019-07-09T16:06:00Z	949.5	25.2	41.2	13.4	312	1200	195	1200	936.0
4398	2019-07-09T16:26:00Z	949.4	24.9	41.4	13.4	289	1200	193	1200	867.0
4399	2019-07-09T16:46:00Z	949.4	24.9	41.4	13.4	312	1200	199	1200	936.0
4400	2019-07-09T17:06:00Z	949.4	24.4	41.3	13.4	275	1200	190	1200	825.0
4401	2019-07-09T17:26:00Z	949.4	24.0	41.4	13.4	306	1200	167	1200	918.0
4402	2019-07-09T17:46:00Z	949.6	23.9	41.2	13.2	314	1200	168	1200	942.0
4403	2019-07-09T18:06:00Z	949.8	22.8	41.2	13.1	282	1200	196	1199	846.0
4404	2019-07-09T18:26:00Z	949.9	21.8	41.2	13.0	269	1200	193	1200	807.0
4405	2019-07-09T18:46:00Z	950.0	20.8	41.3	13.0	297	1200	213	1200	891.0
4406	2019-07-09T19:06:00Z	950.3	20.0	41.3	12.9	288	1199	181	1200	864.7
4407	2019-07-09T19:26:00Z	950.4	19.4	41.2	12.9	280	1200	192	1200	840.0
4408	2019-07-09T19:46:00Z	950.6	18.7	41.2	12.9	329	1200	202	1200	987.0
4409	2019-07-09T20:06:00Z	950.8	18.1	41.1	12.9	284	1200	202	1200	852.0
4410	2019-07-09T20:26:00Z	951.0	17.7	41.0	12.9	302	1200	191	1200	906.0
4411	2019-07-09T20:46:00Z	951.0	17.1	40.9	12.9	270	1200	192	1200	810.0
4412	2019-07-09T21:06:00Z	951.2	16.5	40.9	12.9	319	1200	198	1200	957.0
4413	2019-07-09T21:26:00Z	951.3	16.1	40.9	12.9	270	1200	182	1200	810.0
4414	2019-07-09T21:46:00Z	951.3	15.7	40.8	12.9	310	1200	199	1200	930.0
4415	2019-07-09T22:06:00Z	951.5	15.1	40.7	12.9	314	1200	195	1200	942.0
4416	2019-07-09T22:26:00Z	951.7	14.5	40.7	12.9	296	1200	193	1199	888.0
4417	2019-07-09T22:46:00Z	951.9	14.0	40.7	12.8	312	1200	189	1200	936.0
4418	2019-07-09T23:06:00Z	951.8	13.8	40.6	12.8	291	1200	202	1200	873.0
4419	2019-07-09T23:26:00Z	951.8	13.8	40.6	12.8	296	1200	173	1200	888.0
4420	2019-07-09T23:46:00Z	951.8	13.7	40.5	12.8	276	1199	194	1200	828.7
4421	2019-07-10T00:06:00Z	951.7	13.5	40.4	12.8	300	1200	184	1200	900.0
4422	2019-07-10T00:26:00Z	951.8	13.1	40.4	12.8	340	1200	204	1200	1020.0
4423	2019-07-10T00:46:00Z	951.9	12.9	40.4	12.8	289	1200	210	1200	867.0
4424	2019-07-10T01:06:00Z	951.8	12.7	40.3	12.8	300	1200	194	1200	900.0
4425	2019-07-10T01:26:00Z	951.8	12.4	40.3	12.8	291	1200	182	1200	873.0
4426	2019-07-10T01:46:00Z	951.8	11.9	40.3	12.8	318	1200	199	1200	954.0
4427	2019-07-10T02:06:00Z	951.8	11.3	40.3	12.8	286	1200	178	1200	858.0
4428	2019-07-10T02:26:00Z	951.8	10.8	40.3	12.7	291	1200	186	1200	873.0
4429	2019-07-10T02:46:00Z	951.9	10.2	40.2	12.7	305	1200	181	1199	915.0
4430	2019-07-10T03:06:00Z	951.8	9.8	40.2	12.7	318	1200	191	1200	954.0
4431	2019-07-10T03:26:00Z	951.9	9.4	40.2	12.7	326	1200	201	1200	978.0
4432	2019-07-10T03:46:00Z	952.0	8.9	40.0	12.7	277	1200	193	1200	831.0
4433	2019-07-10T04:06:00Z	952.1	8.5	40.0	12.7	297	1200	197	1200	891.0
4434	2019-07-10T04:26:00Z	952.1	8.9	39.8	12.8	303	1200	189	1200	909.0
4435	2019-07-10T04:46:00Z	952.1	9.8	39.5	13.0	285	1199	172	1200	855.7
4436	2019-07-10T05:06:00Z	951.9	11.1	39.3	13.4	312	1200	194	1200	936.0
4437	2019-07-10T05:26:00Z	951.9	12.7	39.0	13.7	291	1200	164	1200	873.0
4438	2019-07-10T05:46:00Z	951.8	14.3	38.9	14.2	298	1200	198	1200	894.0
4439	2019-07-10T06:06:00Z	951.9	15.4	39.2	14.2	318	1200	216	1200	954.0
4440	2019-07-10T06:26:00Z	951.9	16.0	39.4	14.1	311	1200	192	1200	933.0
4441	2019-07-10T06:46:00Z	951.8	16.8	39.7	14.1	283	1200	167	1200	849.0
4442	2019-07-10T07:06:00Z	951.9	18.2	40.0	14.0	298	1200	224	1200	894.0
4443	2019-07-10T07:26:00Z	952.0	19.3	40.3	14.0	273	1200	180	1199	819.0
4444	2019-07-10T07:46:00Z	952.0	20.1	40.5	14.0	303	1200	203	1200	909.0
4445	2019-07-10T08:06:00Z	951.9	20.9	40.8	14.0	279	1200	188	1200	837.0
4446	2019-07-10T08:26:00Z	951.9	21.5	40.9	13.5	255	1200	185	1200	765.0
4447	2019-07-10T08:46:00Z	951.9	22.1	40.9	13.5	300	1200	196	1200	900.0
4448	2019-07-10T09:06:00Z	951.9	22.7	41.1	13.4	275	1199	188	1200	825.7
4449	2019-07-10T09:26:00Z	952.0	22.9	40.8	13.5	304	1200	224	1200	912.0
4450	2019-07-10T09:46:00Z	952.0	22.8	40.8	13.5	296	1200	197	1200	888.0
4451	2019-07-10T10:06:00Z	951.9	23.2	40.8	13.4	301	1200	192	1200	903.0
4452	2019-07-10T10:26:00Z	951.8	23.8	40.7	13.4	309	1200	183	1200	927.0
